verse	word	verb	proper	masc	fem	unknown
JER 51,02	19	4	1	0	0	1
JER 51,03	18	5	0	0	0	0
JER 51,04	10	2	1	1	0	0
JER 51,05	18	1	4	1	0	3
JER 51,06	22	4	2	1	0	1
JER 51,07	18	3	2	1	0	1
JER 51,08	13	5	1	0	0	1
JER 51,09	22	6	1	0	0	1
JER 51,10	13	3	3	2	0	1
JER 51,11	24	4	4	2	0	2
JER 51,12	25	10	3	1	0	2
JER 51,13	10	3	0	0	0	0
JER 51,14	16	3	1	1	0	0
JER 51,15	13	3	0	0	0	0
JER 51,16	24	4	0	0	0	0
JER 51,17	17	3	0	0	0	0
JER 51,18	8	1	0	0	0	0
JER 51,19	16	1	2	2	0	0
JER 51,20	13	2	0	0	0	0
JER 51,21	12	4	0	0	0	0
JER 51,22	18	3	0	0	0	0
JER 51,23	18	4	0	0	0	0
JER 51,24	20	3	4	2	0	2
JER 51,25	28	4	1	1	0	0
JER 51,26	17	2	1	1	0	0
JER 51,27	28	6	3	0	0	3
JER 51,28	17	1	1	0	0	1
JER 51,29	22	5	3	1	0	2
JER 51,30	18	7	1	0	0	1
JER 51,31	20	9	1	0	0	1
JER 51,32	17	3	0	0	0	0
JER 51,33	21	3	3	1	0	2
JER 51,34	17	6	2	1	0	1
JER 51,35	15	4	4	1	0	3
JER 51,36	20	5	1	1	0	0
JER 51,37	13	2	1	0	0	1
JER 51,38	9	2	0	0	0	0
JER 51,39	18	6	1	1	0	0
JER 51,40	9	2	0	0	0	0
JER 51,41	17	3	2	0	0	2
JER 51,42	9	2	1	0	0	1
JER 51,43	20	3	0	0	0	0
JER 51,44	22	4	3	1	0	2
JER 51,45	13	2	1	1	0	0
JER 51,46	37	6	0	0	0	0
JER 51,47	19	4	1	0	0	1
JER 51,48	20	3	2	1	0	1
JER 51,49	14	2	3	0	0	3
JER 51,50	16	4	2	1	0	1
JER 51,51	14	4	1	1	0	0
JER 51,52	16	3	1	1	0	0
JER 51,53	17	4	2	1	0	1
JER 51,54	10	0	2	1	0	1
JER 51,55	19	4	2	1	0	1
JER 51,56	17	6	2	1	0	1
JER 51,57	23	3	1	1	0	0
JER 51,58	31	6	2	1	0	1
JER 51,59	30	3	8	6	0	2
JER 51,60	24	3	3	1	0	2
JER 51,61	18	4	3	2	0	1
JER 51,62	27	6	1	1	0	0
JER 51,63	19	5	1	0	0	1
JER 51,64	22	5	2	1	0	1
JER 52,01	23	2	5	2	1	2
JER 52,02	12	2	2	2	0	0
JER 52,03	21	3	5	2	0	3
JER 52,04	38	5	3	1	0	2
JER 52,05	15	1	1	1	0	0
JER 52,06	25	2	0	0	0	0
JER 52,07	37	4	1	1	0	0
JER 52,08	20	3	3	2	0	1
JER 52,09	19	3	3	0	1	2
JER 52,10	18	2	4	1	1	2
JER 52,11	23	4	3	1	0	2
JER 52,12	34	2	5	2	0	3
JER 52,13	25	2	2	1	0	1
JER 52,14	14	1	2	1	0	1
JER 52,15	33	4	2	1	0	1
JER 52,16	14	2	1	1	0	0
JER 52,17	30	2	4	3	0	1
JER 52,18	30	2	0	0	0	0
JER 52,19	38	1	0	0	0	0
JER 52,20	34	2	2	2	0	0
JER 52,21	22	2	0	0	0	0
JER 52,22	33	0	0	0	0	0
JER 52,23	16	1	0	0	0	0
JER 52,24	21	2	2	2	0	0
JER 52,25	52	6	0	0	0	0
JER 52,26	13	2	3	1	1	1
JER 52,27	18	3	4	0	0	4
JER 52,28	16	1	1	1	0	0
JER 52,29	14	0	2	1	0	1
JER 52,30	25	1	2	2	0	0
JER 52,31	42	3	6	3	0	3
JER 52,32	18	2	1	0	0	1
JER 52,33	14	2	0	0	0	0
JER 52,34	20	1	1	0	0	1
EZE 01,01	29	3	1	0	0	1
EZE 01,02	15	0	1	1	0	0
EZE 01,03	22	3	6	5	0	1
EZE 01,04	30	3	0	0	0	0
EZE 01,05	13	0	0	0	0	0
EZE 01,06	11	0	0	0	0	0
EZE 01,07	17	1	0	0	0	0
EZE 01,08	15	0	0	0	0	0
EZE 01,09	14	4	0	0	0	0
EZE 01,10	26	0	0	0	0	0
EZE 01,11	18	3	0	0	0	0
EZE 01,12	19	6	0	0	0	0
EZE 01,13	29	3	0	0	0	0
EZE 01,14	10	2	0	0	0	0
EZE 01,15	17	1	0	0	0	0
EZE 01,16	26	1	0	0	0	0
EZE 01,17	10	4	0	0	0	0
EZE 01,18	15	0	0	0	0	0
EZE 01,19	21	4	0	0	0	0
EZE 01,20	27	5	0	0	0	0
EZE 01,21	26	6	0	0	0	0
EZE 01,22	19	2	0	0	0	0
EZE 01,23	24	2	0	0	0	0
EZE 01,24	23	4	1	1	0	0
EZE 01,25	15	3	0	0	0	0
EZE 01,26	28	0	0	0	0	0
EZE 01,27	32	2	0	0	0	0
EZE 01,28	33	5	1	1	0	0
EZE 02,01	11	3	0	0	0	0
EZE 02,02	17	5	0	0	0	0
EZE 02,03	29	5	1	0	0	1
EZE 02,04	19	3	2	2	0	0
EZE 02,05	18	4	0	0	0	0
EZE 02,06	35	5	0	0	0	0
EZE 02,07	13	3	0	0	0	0
EZE 02,08	26	6	0	0	0	0
EZE 02,09	12	2	0	0	0	0
EZE 02,10	19	3	0	0	0	0
EZE 03,01	21	6	1	0	0	1
EZE 03,02	11	2	0	0	0	0
EZE 03,03	29	6	0	0	0	0
EZE 03,04	15	4	1	0	0	1
EZE 03,05	14	1	1	0	0	1
EZE 03,06	20	3	0	0	0	0
EZE 03,07	24	4	2	0	0	2
EZE 03,08	15	1	0	0	0	0
EZE 03,09	19	3	0	0	0	0
EZE 03,10	18	4	0	0	0	0
EZE 03,11	24	7	2	2	0	0
EZE 03,12	14	3	1	1	0	0
EZE 03,13	19	1	0	0	0	0
EZE 03,14	16	4	1	1	0	0
EZE 03,15	24	6	2	0	0	2
EZE 03,16	13	3	1	1	0	0
EZE 03,17	16	4	1	0	0	1
EZE 03,18	32	9	0	0	0	0
EZE 03,19	24	4	0	0	0	0
EZE 03,20	33	9	0	0	0	0
EZE 03,21	22	7	0	0	0	0
EZE 03,22	18	5	1	1	0	0
EZE 03,23	25	5	2	1	0	1
EZE 03,24	19	6	0	0	0	0
EZE 03,25	16	3	0	0	0	0
EZE 03,26	18	4	0	0	0	0
EZE 03,27	25	7	2	2	0	0
EZE 04,01	18	3	1	0	0	1
EZE 04,02	21	5	0	0	0	0
EZE 04,03	34	5	1	0	0	1
EZE 04,04	23	4	1	0	0	1
EZE 04,05	20	2	1	0	0	1
EZE 04,06	29	4	1	0	0	1
EZE 04,07	12	3	1	0	0	1
EZE 04,08	16	3	0	0	0	0
EZE 04,09	41	5	0	0	0	0
EZE 04,10	16	2	0	0	0	0
EZE 04,11	13	2	0	0	0	0
EZE 04,12	14	2	0	0	0	0
EZE 04,13	16	3	2	1	0	1
EZE 04,14	27	4	2	2	0	0
EZE 04,15	19	4	0	0	0	0
EZE 04,16	27	4	1	0	0	1
EZE 04,17	14	3	0	0	0	0
EZE 05,01	27	5	0	0	0	0
EZE 05,02	35	6	0	0	0	0
EZE 05,03	12	2	0	0	0	0
EZE 05,04	24	4	1	0	0	1
EZE 05,05	14	2	3	2	0	1
EZE 05,06	26	3	0	0	0	0
EZE 05,07	30	4	2	2	0	0
EZE 05,08	18	2	2	2	0	0
EZE 05,09	17	3	0	0	0	0
EZE 05,10	22	4	0	0	0	0
EZE 05,11	32	4	2	2	0	0
EZE 05,12	31	5	0	0	0	0
EZE 05,13	21	6	1	1	0	0
EZE 05,14	16	2	0	0	0	0
EZE 05,15	29	3	1	1	0	0
EZE 05,16	27	6	0	0	0	0
EZE 05,17	22	5	1	1	0	0
EZE 06,01	7	2	1	1	0	0
EZE 06,02	10	2	1	0	0	1
EZE 06,03	34	5	5	4	0	1
EZE 06,04	12	3	0	0	0	0
EZE 06,05	15	2	1	0	0	1
EZE 06,06	26	8	0	0	0	0
EZE 06,07	10	2	1	1	0	0
EZE 06,08	15	3	0	0	0	0
EZE 06,09	39	8	0	0	0	0
EZE 06,10	16	3	1	1	0	0
EZE 06,11	32	5	3	2	0	1
EZE 06,12	27	6	0	0	0	0
EZE 06,13	41	4	1	1	0	0
EZE 06,14	24	3	2	1	1	0
EZE 07,01	7	2	1	1	0	0
EZE 07,02	20	2	3	2	0	1
EZE 07,03	18	3	0	0	0	0
EZE 07,04	22	5	1	1	0	0
EZE 07,05	9	2	2	2	0	0
EZE 07,06	9	4	0	0	0	0
EZE 07,07	18	3	0	0	0	0
EZE 07,08	20	4	0	0	0	0
EZE 07,09	22	6	1	1	0	0
EZE 07,10	14	4	0	0	0	0
EZE 07,11	20	1	0	0	0	0
EZE 07,12	20	6	0	0	0	0
EZE 07,13	28	4	0	0	0	0
EZE 07,14	19	3	0	0	0	0
EZE 07,15	30	2	0	0	0	0
EZE 07,16	17	3	0	0	0	0
EZE 07,17	9	2	0	0	0	0
EZE 07,18	17	2	0	0	0	0
EZE 07,19	32	7	1	1	0	0
EZE 07,20	18	3	0	0	0	0
EZE 07,21	17	2	0	0	0	0
EZE 07,22	14	5	0	0	0	0
EZE 07,23	14	3	0	0	0	0
EZE 07,24	15	4	0	0	0	0
EZE 07,25	7	2	0	0	0	0
EZE 07,26	23	4	0	0	0	0
EZE 07,27	26	6	1	1	0	0
EZE 08,01	32	4	3	2	0	1
EZE 08,02	28	1	0	0	0	0
EZE 08,03	43	6	1	0	0	1
EZE 08,04	14	1	1	0	0	1
EZE 08,05	31	3	0	0	0	0
EZE 08,06	29	7	1	0	0	1
EZE 08,07	16	2	0	0	0	0
EZE 08,08	19	3	0	0	0	0
EZE 08,09	15	4	0	0	0	0
EZE 08,10	23	3	1	0	0	1
EZE 08,11	28	3	3	2	0	1
EZE 08,12	30	6	3	2	0	1
EZE 08,13	11	4	0	0	0	0
EZE 08,14	22	3	2	2	0	0
EZE 08,15	14	4	0	0	0	0
EZE 08,16	40	2	3	3	0	0
EZE 08,17	38	9	1	0	0	1
EZE 08,18	22	5	0	0	0	0
EZE 09,01	18	3	0	0	0	0
EZE 09,02	40	4	0	0	0	0
EZE 09,03	31	3	1	0	0	1
EZE 09,04	32	6	2	1	0	1
EZE 09,05	19	5	0	0	0	0
EZE 09,06	37	4	0	0	0	0
EZE 09,07	21	6	0	0	0	0
EZE 09,08	31	8	4	2	0	2
EZE 09,09	33	6	4	2	0	2
EZE 09,10	13	3	0	0	0	0
EZE 09,11	21	4	0	0	0	0
EZE 10,01	21	2	0	0	0	0
EZE 10,02	40	6	0	0	0	0
EZE 10,03	22	3	0	0	0	0
EZE 10,04	27	3	2	2	0	0
EZE 10,05	17	2	1	1	0	0
EZE 10,06	31	6	0	0	0	0
EZE 10,07	31	5	0	0	0	0
EZE 10,08	10	1	0	0	0	0
EZE 10,09	30	1	0	0	0	0
EZE 10,10	15	1	0	0	0	0
EZE 10,11	23	8	0	0	0	0
EZE 10,12	18	0	0	0	0	0
EZE 10,13	9	1	0	0	0	0
EZE 10,14	27	0	0	0	0	0
EZE 10,15	12	2	1	0	0	1
EZE 10,16	30	5	0	0	0	0
EZE 10,17	13	4	0	0	0	0
EZE 10,18	14	2	1	1	0	0
EZE 10,19	36	4	2	1	0	1
EZE 10,20	16	2	2	0	0	2
EZE 10,21	16	0	0	0	0	0
EZE 10,22	19	2	1	0	0	1
EZE 11,01	42	4	5	5	0	0
EZE 11,02	21	3	0	0	0	0
EZE 11,03	14	2	0	0	0	0
EZE 11,04	6	2	0	0	0	0
EZE 11,05	21	6	3	2	0	1
EZE 11,06	11	2	0	0	0	0
EZE 11,07	22	3	2	2	0	0
EZE 11,08	9	2	2	2	0	0
EZE 11,09	15	3	0	0	0	0
EZE 11,10	14	3	2	1	0	1
EZE 11,11	18	3	1	0	0	1
EZE 11,12	22	4	1	1	0	0
EZE 11,13	28	7	5	4	0	1
EZE 11,14	7	2	1	1	0	0
EZE 11,15	27	4	3	1	0	2
EZE 11,16	29	6	2	2	0	0
EZE 11,17	27	6	3	2	0	1
EZE 11,18	13	2	0	0	0	0
EZE 11,19	23	4	0	0	0	0
EZE 11,20	22	5	0	0	0	0
EZE 11,21	15	2	2	2	0	0
EZE 11,22	19	1	1	0	0	1
EZE 11,23	20	2	1	1	0	0
EZE 11,24	23	4	1	1	0	0
EZE 11,25	11	2	1	1	0	0
EZE 12,01	7	2	1	1	0	0
EZE 12,02	28	5	0	0	0	0
EZE 12,03	28	4	0	0	0	0
EZE 12,04	20	2	0	0	0	0
EZE 12,05	10	2	0	0	0	0
EZE 12,06	23	5	1	0	0	1
EZE 12,07	32	6	0	0	0	0
EZE 12,08	10	2	1	1	0	0
EZE 12,09	14	2	1	0	0	1
EZE 12,10	22	2	4	2	0	2
EZE 12,11	16	4	0	0	0	0
EZE 12,12	34	6	0	0	0	0
EZE 12,13	22	5	2	1	0	1
EZE 12,14	16	2	0	0	0	0
EZE 12,15	17	3	1	1	0	0
EZE 12,16	28	4	1	1	0	0
EZE 12,17	7	2	1	1	0	0
EZE 12,18	14	2	0	0	0	0
EZE 12,19	36	7	4	2	0	2
EZE 12,20	16	4	1	1	0	0
EZE 12,21	7	2	1	1	0	0
EZE 12,22	20	3	1	0	0	1
EZE 12,23	31	6	3	2	0	1
EZE 12,24	14	1	1	0	0	1
EZE 12,25	26	6	3	3	0	0
EZE 12,26	7	2	1	1	0	0
EZE 12,27	20	3	1	0	0	1
EZE 12,28	20	5	4	4	0	0
EZE 13,01	7	2	1	1	0	0
EZE 13,02	17	4	2	1	0	1
EZE 13,03	18	3	2	2	0	0
EZE 13,04	7	1	1	0	0	1
EZE 13,05	19	3	2	1	0	1
EZE 13,06	18	5	2	2	0	0
EZE 13,07	17	4	1	1	0	0
EZE 13,08	17	3	4	4	0	0
EZE 13,09	37	7	4	2	0	2
EZE 13,10	22	4	0	0	0	0
EZE 13,11	18	7	0	0	0	0
EZE 13,12	14	3	0	0	0	0
EZE 13,13	24	4	2	2	0	0
EZE 13,14	27	7	1	1	0	0
EZE 13,15	24	4	0	0	0	0
EZE 13,16	18	2	4	2	0	2
EZE 13,17	16	3	0	0	0	0
EZE 13,18	34	7	2	2	0	0
EZE 13,19	31	7	0	0	0	0
EZE 13,20	35	7	2	2	0	0
EZE 13,21	23	4	1	1	0	0
EZE 13,22	23	5	0	0	0	0
EZE 13,23	20	4	1	1	0	0
EZE 14,01	11	2	1	0	0	1
EZE 14,02	7	2	1	1	0	0
EZE 14,03	20	4	0	0	0	0
EZE 14,04	40	8	4	3	0	1
EZE 14,05	14	2	1	0	0	1
EZE 14,06	22	5	3	2	0	1
EZE 14,07	43	7	3	1	0	2
EZE 14,08	25	4	1	1	0	0
EZE 14,09	27	5	2	1	0	1
EZE 14,10	12	3	0	0	0	0
EZE 14,11	29	4	3	2	0	1
EZE 14,12	7	2	1	1	0	0
EZE 14,13	28	6	0	0	0	0
EZE 14,14	21	2	5	5	0	0
EZE 14,15	19	4	0	0	0	0
EZE 14,16	27	3	2	2	0	0
EZE 14,17	21	4	0	0	0	0
EZE 14,18	23	2	2	2	0	0
EZE 14,19	20	3	0	0	0	0
EZE 14,20	22	2	5	5	0	0
EZE 14,21	28	3	3	2	0	1
EZE 14,22	34	7	1	0	0	1
EZE 14,23	24	5	2	2	0	0
EZE 15,01	7	2	1	1	0	0
EZE 15,02	18	2	0	0	0	0
EZE 15,03	17	4	0	0	0	0
EZE 15,04	20	4	0	0	0	0
EZE 15,05	19	5	0	0	0	0
EZE 15,06	26	4	3	2	0	1
EZE 15,07	23	5	1	1	0	0
EZE 15,08	12	2	2	2	0	0
EZE 16,01	7	2	1	1	0	0
EZE 16,02	7	1	1	0	0	1
EZE 16,03	21	2	3	2	0	1
EZE 16,04	24	7	0	0	0	0
EZE 16,05	26	4	0	0	0	0
EZE 16,06	20	7	0	0	0	0
EZE 16,07	24	6	0	0	0	0
EZE 16,08	31	7	2	2	0	0
EZE 16,09	15	3	0	0	0	0
EZE 16,10	14	4	0	0	0	0
EZE 16,11	12	2	0	0	0	0
EZE 16,12	14	1	0	0	0	0
EZE 16,13	27	4	0	0	0	0
EZE 16,14	20	2	2	2	0	0
EZE 16,15	17	5	0	0	0	0
EZE 16,16	17	6	0	0	0	0
EZE 16,17	20	4	0	0	0	0
EZE 16,18	14	3	0	0	0	0
EZE 16,19	23	4	2	2	0	0
EZE 16,20	19	4	0	0	0	0
EZE 16,21	10	3	0	0	0	0
EZE 16,22	20	4	0	0	0	0
EZE 16,23	11	1	2	2	0	0
EZE 16,24	11	2	0	0	0	0
EZE 16,25	21	5	0	0	0	0
EZE 16,26	14	3	1	0	0	1
EZE 16,27	20	5	0	0	0	0
EZE 16,28	14	3	1	0	0	1
EZE 16,29	14	2	2	1	0	1
EZE 16,30	15	2	2	2	0	0
EZE 16,31	22	5	0	0	0	0
EZE 16,32	9	2	0	0	0	0
EZE 16,33	23	6	0	0	0	0
EZE 16,34	26	5	0	0	0	0
EZE 16,35	5	2	1	1	0	0
EZE 16,36	26	5	2	2	0	0
EZE 16,37	33	8	0	0	0	0
EZE 16,38	13	4	0	0	0	0
EZE 16,39	24	6	0	0	0	0
EZE 16,40	14	3	0	0	0	0
EZE 16,41	24	5	0	0	0	0
EZE 16,42	14	4	0	0	0	0
EZE 16,43	33	4	2	2	0	0
EZE 16,44	11	3	0	0	0	0
EZE 16,45	21	2	0	0	0	0
EZE 16,46	24	2	2	0	0	2
EZE 16,47	18	3	0	0	0	0
EZE 16,48	18	2	3	2	0	1
EZE 16,49	24	4	1	0	0	1
EZE 16,50	13	4	0	0	0	0
EZE 16,51	22	4	1	0	0	1
EZE 16,52	25	7	0	0	0	0
EZE 16,53	20	1	2	0	0	2
EZE 16,54	12	4	0	0	0	0
EZE 16,55	22	3	2	0	0	2
EZE 16,56	12	1	1	0	0	1
EZE 16,57	19	2	1	0	0	1
EZE 16,58	9	1	1	1	0	0
EZE 16,59	17	5	2	2	0	0
EZE 16,60	14	2	0	0	0	0
EZE 16,61	27	4	0	0	0	0
EZE 16,62	11	2	1	1	0	0
EZE 16,63	24	5	2	2	0	0
EZE 17,01	7	2	1	1	0	0
EZE 17,02	10	2	1	0	0	1
EZE 17,03	33	4	3	2	0	1
EZE 17,04	13	4	1	0	0	1
EZE 17,05	17	3	0	0	0	0
EZE 17,06	27	8	0	0	0	0
EZE 17,07	29	4	0	0	0	0
EZE 17,08	20	4	0	0	0	0
EZE 17,09	35	7	2	2	0	0
EZE 17,10	19	6	0	0	0	0
EZE 17,11	7	2	1	1	0	0
EZE 17,12	29	6	3	0	0	3
EZE 17,13	21	4	0	0	0	0
EZE 17,14	13	4	0	0	0	0
EZE 17,15	26	8	1	0	0	1
EZE 17,16	28	4	3	2	0	1
EZE 17,17	26	4	0	0	0	0
EZE 17,18	16	5	0	0	0	0
EZE 17,19	20	4	2	2	0	0
EZE 17,20	19	5	1	0	0	1
EZE 17,21	24	5	1	1	0	0
EZE 17,22	28	6	2	2	0	0
EZE 17,23	27	6	1	0	0	1
EZE 17,24	27	7	2	2	0	0
EZE 18,01	7	2	1	1	0	0
EZE 18,02	22	4	1	0	0	1
EZE 18,03	16	2	3	2	0	1
EZE 18,04	23	2	0	0	0	0
EZE 18,05	10	2	0	0	0	0
EZE 18,06	25	4	1	0	0	1
EZE 18,07	18	5	0	0	0	0
EZE 18,08	20	4	0	0	0	0
EZE 18,09	16	5	2	2	0	0
EZE 18,10	13	3	0	0	0	0
EZE 18,11	18	3	0	0	0	0
EZE 18,12	17	5	0	0	0	0
EZE 18,13	23	8	0	0	0	0
EZE 18,14	19	5	0	0	0	0
EZE 18,15	18	3	1	0	0	1
EZE 18,16	19	5	0	0	0	0
EZE 18,17	22	7	0	0	0	0
EZE 18,18	20	4	0	0	0	0
EZE 18,19	27	7	0	0	0	0
EZE 18,20	32	6	0	0	0	0
EZE 18,21	24	7	0	0	0	0
EZE 18,22	12	4	0	0	0	0
EZE 18,23	16	4	2	2	0	0
EZE 18,24	37	10	0	0	0	0
EZE 18,25	19	5	2	1	0	1
EZE 18,26	16	5	0	0	0	0
EZE 18,27	17	4	0	0	0	0
EZE 18,28	13	6	0	0	0	0
EZE 18,29	19	4	3	1	0	2
EZE 18,30	24	4	3	2	0	1
EZE 18,31	22	4	1	0	0	1
EZE 18,32	14	4	2	2	0	0
EZE 19,01	7	1	1	0	0	1
EZE 19,02	13	3	0	0	0	0
EZE 19,03	14	5	0	0	0	0
EZE 19,04	15	3	1	0	0	1
EZE 19,05	13	5	0	0	0	0
EZE 19,06	14	5	0	0	0	0
EZE 19,07	14	3	0	0	0	0
EZE 19,08	14	3	0	0	0	0
EZE 19,09	25	4	2	0	0	2
EZE 19,10	16	3	0	0	0	0
EZE 19,11	21	4	0	0	0	0
EZE 19,12	21	6	0	0	0	0
EZE 19,13	11	1	0	0	0	0
EZE 19,14	23	5	0	0	0	0
EZE 20,01	29	4	2	1	0	1
EZE 20,02	7	2	1	1	0	0
EZE 20,03	27	6	5	4	0	1
EZE 20,04	11	3	0	0	0	0
EZE 20,05	34	7	6	4	0	2
EZE 20,06	28	4	1	0	0	1
EZE 20,07	16	3	2	1	0	1
EZE 20,08	35	8	2	0	0	2
EZE 20,09	25	4	1	0	0	1
EZE 20,10	10	2	1	0	0	1
EZE 20,11	18	4	0	0	0	0
EZE 20,12	19	4	1	1	0	0
EZE 20,13	40	9	1	0	0	1
EZE 20,14	15	3	0	0	0	0
EZE 20,15	28	4	0	0	0	0
EZE 20,16	19	4	0	0	0	0
EZE 20,17	14	3	0	0	0	0
EZE 20,18	22	4	0	0	0	0
EZE 20,19	13	3	1	1	0	0
EZE 20,20	17	3	1	1	0	0
EZE 20,21	41	10	0	0	0	0
EZE 20,22	20	4	0	0	0	0
EZE 20,23	22	3	0	0	0	0
EZE 20,24	17	4	0	0	0	0
EZE 20,25	13	2	0	0	0	0
EZE 20,26	18	4	1	1	0	0
EZE 20,27	23	5	3	2	0	1
EZE 20,28	42	9	0	0	0	0
EZE 20,29	20	3	0	0	0	0
EZE 20,30	20	4	3	2	0	1
EZE 20,31	32	5	3	2	0	1
EZE 20,32	24	6	0	0	0	0
EZE 20,33	20	3	2	2	0	0
EZE 20,34	26	5	0	0	0	0
EZE 20,35	14	2	0	0	0	0
EZE 20,36	15	2	3	2	0	1
EZE 20,37	13	2	0	0	0	0
EZE 20,38	25	6	2	1	0	1
EZE 20,39	30	5	3	2	0	1
EZE 20,40	34	3	4	2	0	2
EZE 20,41	27	5	0	0	0	0
EZE 20,42	23	4	2	1	0	1
EZE 20,43	21	4	0	0	0	0
EZE 20,44	25	3	4	3	0	1
EZE 21,01	7	2	1	1	0	0
EZE 21,02	17	3	0	0	0	0
EZE 21,03	39	7	3	3	0	0
EZE 21,04	10	3	1	1	0	0
EZE 21,05	13	3	2	2	0	0
EZE 21,06	7	2	1	1	0	0
EZE 21,07	15	3	2	0	0	2
EZE 21,08	21	4	2	1	0	1
EZE 21,09	18	2	0	0	0	0
EZE 21,10	14	3	1	1	0	0
EZE 21,11	14	2	0	0	0	0
EZE 21,12	39	11	2	2	0	0
EZE 21,13	7	2	1	1	0	0
EZE 21,14	15	6	1	1	0	0
EZE 21,15	16	6	0	0	0	0
EZE 21,16	22	7	0	0	0	0
EZE 21,17	25	6	1	0	0	1
EZE 21,18	13	3	2	2	0	0
EZE 21,19	24	4	0	0	0	0
EZE 21,20	21	4	0	0	0	0
EZE 21,21	7	5	0	0	0	0
EZE 21,22	13	3	1	1	0	0
EZE 21,23	7	2	1	1	0	0
EZE 21,24	26	5	1	0	0	1
EZE 21,25	15	2	3	0	0	3
EZE 21,26	28	5	1	0	0	1
EZE 21,27	30	7	1	0	0	1
EZE 21,28	17	4	0	0	0	0
EZE 21,29	23	6	2	2	0	0
EZE 21,30	13	1	1	0	0	1
EZE 21,31	21	5	2	2	0	0
EZE 21,32	16	4	0	0	0	0
EZE 21,33	29	7	3	2	0	1
EZE 21,34	22	4	0	0	0	0
EZE 21,35	12	3	0	0	0	0
EZE 21,36	17	4	0	0	0	0
EZE 21,37	18	4	1	1	0	0
EZE 22,01	7	2	1	1	0	0
EZE 22,02	17	3	0	0	0	0
EZE 22,03	20	6	2	2	0	0
EZE 22,04	31	7	0	0	0	0
EZE 22,05	14	1	0	0	0	0
EZE 22,06	11	2	1	0	0	1
EZE 22,07	19	3	0	0	0	0
EZE 22,08	6	2	0	0	0	0
EZE 22,09	17	4	0	0	0	0
EZE 22,10	9	2	0	0	0	0
EZE 22,11	22	3	0	0	0	0
EZE 22,12	22	5	2	2	0	0
EZE 22,13	15	3	0	0	0	0
EZE 22,14	18	5	1	1	0	0
EZE 22,15	15	3	0	0	0	0
EZE 22,16	11	2	1	1	0	0
EZE 22,17	7	2	1	1	0	0
EZE 22,18	22	2	1	0	0	1
EZE 22,19	17	3	3	2	0	1
EZE 22,20	31	5	0	0	0	0
EZE 22,21	13	3	0	0	0	0
EZE 22,22	18	3	1	1	0	0
EZE 22,23	7	2	1	1	0	0
EZE 22,24	14	3	0	0	0	0
EZE 22,25	19	5	0	0	0	0
EZE 22,26	29	6	0	0	0	0
EZE 22,27	16	4	0	0	0	0
EZE 22,28	20	6	3	3	0	0
EZE 22,29	21	4	0	0	0	0
EZE 22,30	22	5	0	0	0	0
EZE 22,31	15	3	2	2	0	0
EZE 23,01	7	2	1	1	0	0
EZE 23,02	8	1	0	0	0	0
EZE 23,03	15	4	1	0	0	1
EZE 23,04	23	2	6	0	4	2
EZE 23,05	11	3	2	0	1	1
EZE 23,06	11	1	0	0	0	0
EZE 23,07	17	3	1	0	0	1
EZE 23,08	21	4	1	0	0	1
EZE 23,09	12	3	1	0	0	1
EZE 23,10	23	5	0	0	0	0
EZE 23,11	14	2	1	0	1	0
EZE 23,12	16	2	1	0	0	1
EZE 23,13	8	2	0	0	0	0
EZE 23,14	17	4	1	1	0	0
EZE 23,15	17	0	2	1	0	1
EZE 23,16	11	2	1	1	0	0
EZE 23,17	20	4	1	0	0	1
EZE 23,18	19	4	0	0	0	0
EZE 23,19	14	3	1	0	0	1
EZE 23,20	12	1	0	0	0	0
EZE 23,21	13	2	1	0	0	1
EZE 23,22	21	5	3	2	1	0
EZE 23,23	26	2	6	1	0	5
EZE 23,24	28	4	0	0	0	0
EZE 23,25	30	6	0	0	0	0
EZE 23,26	8	2	0	0	0	0
EZE 23,27	20	3	2	0	0	2
EZE 23,28	17	4	2	2	0	0
EZE 23,29	22	4	0	0	0	0
EZE 23,30	12	3	0	0	0	0
EZE 23,31	9	2	0	0	0	0
EZE 23,32	21	4	2	2	0	0
EZE 23,33	11	1	1	0	0	1
EZE 23,34	18	5	2	2	0	0
EZE 23,35	21	4	2	2	0	0
EZE 23,36	18	3	3	1	2	0
EZE 23,37	21	4	0	0	0	0
EZE 23,38	16	3	0	0	0	0
EZE 23,39	25	4	0	0	0	0
EZE 23,40	24	7	0	0	0	0
EZE 23,41	16	3	0	0	0	0
EZE 23,42	25	2	0	0	0	0
EZE 23,43	11	2	0	0	0	0
EZE 23,44	18	4	2	0	2	0
EZE 23,45	19	4	0	0	0	0
EZE 23,46	16	3	2	2	0	0
EZE 23,47	20	4	0	0	0	0
EZE 23,48	16	3	0	0	0	0
EZE 23,49	14	3	2	2	0	0
EZE 24,01	23	2	1	1	0	0
EZE 24,02	25	2	2	0	0	2
EZE 24,03	23	6	2	2	0	0
EZE 24,04	12	2	0	0	0	0
EZE 24,05	17	4	0	0	0	0
EZE 24,06	27	4	2	2	0	0
EZE 24,07	18	4	0	0	0	0
EZE 24,08	15	4	0	0	0	0
EZE 24,09	14	2	2	2	0	0
EZE 24,10	17	5	0	0	0	0
EZE 24,11	17	5	0	0	0	0
EZE 24,12	11	2	0	0	0	0
EZE 24,13	18	4	0	0	0	0
EZE 24,14	23	7	3	3	0	0
